nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2017,"Triatomine physiology in the context of trypanosome infection","JOURNAL OF INSECT PHYSIOLOGY",0022-1910,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2016,"A new antimicrobial protein from the anterior midgut of Triatoma infestans mediates Trypanosoma cruzi establishment by controlling the microbiota","BIOCHIMIE (PARIS. PRINT)",0300-9084,A2,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2016,"Temperature and parasite life-history are important modulators of the outcome of Trypanosoma rangeli-Rhodnius prolixus interactions","PARASITOLOGY (LONDON. PRINT)",0031-1820,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2016,"Colonization of Rhodnius prolixus gut by Trypanosoma cruzi involves an extensive parasite killing","PARASITOLOGY",0031-1820,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2016,"Screening of Fungi for Biological Control of a Triatomine Vector of Chagas Disease: Temperature and Trypanosome Infection as Factors","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2015,"Trypanosoma cruzi, Etiological Agent of Chagas Disease, Is Virulent to Its Triatomine Vector Rhodnius prolixus in a Temperature-Dependent Manner","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2015,"A Kazal-type inhibitor is modulated by Trypanosoma cruzi to control microbiota inside the anterior midgut of Rhodnius prolixus","BIOCHIMIE (PARIS. PRINT)",0300-9084,A2,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2015,"Trypanosomes Modify the Behavior of Their Insect Hosts: Effects on Locomotion and on the Expression of a Related Gene","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2015,"Revisiting Trypanosoma rangeli Transmission Involving Susceptible and Non-Susceptible Hosts","PLOS ONE",1932-6203,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2015,"Genome of Rhodnius prolixus, an insect vector of Chagas disease, reveals unique adaptations to hematophagy and parasite infection","PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA",0027-8424,A1,,,2020
"Alessandra Aparecida Guarneri",http://lattes.cnpq.br/5565463591721568,2014,"Effects of infection by Trypanosoma cruzi and Trypanosoma rangeli on the reproductive performance of the vector Rhodnius prolixus.","PLOS ONE",1932-6203,A1,,,2020
