nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,2001,"Flebotomíneos do Estado de Tocantins, Brasil (Diptera: Psychodidae)","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,2001,"Lutzomyia aldafalcaoae sp. n. a New Species of Phlebotominae (Diptera: Psychodidae) from Mato Grosso do Sul","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,2001,"Phlebotomine sand Flies in the State of Piauí, Brazil (Diptera: Psychodidae: Phlebotominae)","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,2000,"Biology of Lutzomyia carmelinoi Ryan, Fraiha, Lainson & Shaw (Diptera Psychodidade) under laboratory conditions","ENTOMOLOGIA Y VECTORES",0328-0381,N,,,
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,2000,"Lutzomyia naftalekatzi, a New Species of Phlebotomine Sand Fly (Diptera: Psychodidae) from Zona da Mata Region, Pernambuco, Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,1999,"Nota sobre Lutzomyia mamedei Oliveira, Afonso Dias & Brazil (Diptera: Psychodidae).","ANAIS DA SOCIEDADE ENTOMOLÓGICA DO BRASIL (IMPRESSO) (CESSOU EM 2000. CONT. ISSN 1519-566X NEOTROPICAL ENTOMOLOGY (IMPRESSO)",0301-8059,N,,,
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,1999,"Notes on phlebotomine sandflies (Diptera: Psychodidae) from Amapá State, North Brazil","JOURNAL OF THE AMERICAN MOSQUITO CONTROL ASSOCIATION",8756-971X,B1,,,2020
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,1999,"Description of Lutzomyia bianchigalatiae n. sp. A sand fly within the subgenus Pintomyia Costa Lima 1932 (Diptera; Psychodidade).","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,1998,"Sazonalidade dos flebotomíneos dos arredores da Gruta da Lapinha, município de Lagoa Santa, Minas Gerais","REVISTA BRASILEIRA DE ENTOMOLOGIA",0085-5626,A4,,,2020
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,1997,"The colonization and biology of Lutzomyia lenti (MANGABEIRA)","ANAIS DA SOCIEDADE ENTOMOLÓGICA DO BRASIL (IMPRESSO) (CESSOU EM 2000. CONT. ISSN 1519-566X NEOTROPICAL ENTOMOLOGY (IMPRESSO)",0301-8059,N,,,
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,1997,"Nota sobre a distribuição geográfica de Lutzomyia (Psychodopygus) arthuri (Fonseca) e de Lutzomyia (Psychodopygus) lloydi (Antunes) (Diptera: Psychodidae)","ANAIS DA SOCIEDADE ENTOMOLÓGICA DO BRASIL (IMPRESSO) (CESSOU EM 2000. CONT. ISSN 1519-566X NEOTROPICAL ENTOMOLOGY (IMPRESSO)",0301-8059,N,,,
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,1997,"Flebotomíneos de Timóteo, Minas Gerais, Brasil","CADERNOS DE SAÚDE PÚBLICA (FIOCRUZ)",0102-311X,A1,,,2020
"José Dilermando Andrade Filho",http://lattes.cnpq.br/7374065738760207,1996,"Redescription of Lutzomyia souzalopesi Martins Silva & Falcão, 1970 (Diptera, Psychodidae, Phlebotominae)","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
