nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2011,"Phlebotomine sandflies (Diptera:Psychodidae) in Governador valadares, a transmission area for American tegumentary leishmaniasis in State of Minas Gerais, Brazil.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2011,"Controle da leishmaniose visceral no município de Porteirinha, estado de Minas Gerais, no período de 1998 a 2003.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2011,"Assessment of sand fly (Diptera, psychodidae) control using cypermethrin in an endemic area for visceral leishmaniasis, Montes Claros, Minas Gerais state, Brazil.","CADERNOS DE SAÚDE PÚBLICA (ENSP. IMPRESSO)",0102-311X,A1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2011,"Epidemiological aspects of human and canine visceral leishmaniasis in Montes Claros, State of Minas Gerais, Brazil, between 2007 and 2009","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2011,"EvidÃªncia de transmissÃ£o de leishmaniose visceral por Lutzomyia cruzi no municÃ­pio de Jaciara, Estado de Mato Grosso, Brasil","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2011,"Natural Infection with Leishmania infantum chagasi in Lutzomyia (Lutzomyia) longipalpis (Diptera: Psychodidae) sandflies captured in the municipality of Janauba, state of Minas Gerais, Brazil","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2010,"Evaluation of the vectorial capacity of Rhipicephalus sanguineus (Acari: Ixodidae) in the transmission of canine visceral leishmaniasis","PARASITOLOGY RESEARCH",0932-0113,A1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2010,"Association of Lutzomyia longipalpis (Diptera:Psychodidade) population density with climate variables in Montes Claros, an area of American visceral leishmaniasis transmission in the state of Minas Gerais, Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2010,"Association between the prevalence of infestation by Rhipicephalus sanguineus and Ctenocephalides felis felis and the presence of anti-Leishmania antibodies: A case¿control study in dogs from a Brazilian endemic area","PREVENTIVE VETERINARY MEDICINE (PRINT)",0167-5877,A1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2010,"Lutzomyia longipalpis naturally infected by leishmania (L.) chagasi in Várzea Grande, mato Grosso State, Brazil, an area of intense transmission of visceral leishmanisis.","CADERNOS DE SAÚDE PÚBLICA (ENSP. IMPRESSO)",0102-311X,A1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2009,"Phlebotominae distribution in Janaúba, an area of transmission for visceral leishmaniasis in Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2008,"Flebotomíneos do Parque Nacional Cavernas do Peruaçu, Minas Gerais, Brazil","NEOTROPICAL ENTOMOLOGY (IMPRESSO)",1519-566X,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2008,"Evaluation of an immunochemotherapeutic protocol constituted of N-methyl meglumine antimoniate (Glucantime) and the recombinant Leish-110f + MPL-SE vaccine to treat canine visceral lerishmaniasis.","VACCINE (GUILDFORD)",0264-410X,A2,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2008,"Detection of Leishmania DNA in phlebotomines captured in Campo Grande, Mato Grosso do Sul, Brazil.","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2008,"Preferência alimentar de Lutzomyia longipalpis (Lutz & Neiva, 1912) nem área de transmissão de leishmaniose visceral no município de Várzea Grande, Estado de Mato Grosso.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2008,"Are light traps baited with kairomones effective in the capture of Lutzomyia longipalpis and Lutzomyia intermedia? An evaluation of synthetic human odor as an attractant for phlebotomine sand flies (Diptera: Psychodidae: Phlebotominae)","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2007,"Flebotomíneos (Diptera:Psychodidade) de um foco de leishmaniose tegumentar no Estado de Minas Gerais.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL (IMPRESSO)",0037-8682,B1,,,2020
"Edelberto Santos Dias",http://lattes.cnpq.br/0492208637289837,2007,"Infectivity of seropositive dogs, showing different clinical forms of leishmaniasis, to Lutzomyia longipalpis phlebotomine sand flies.","VETERINARY PARASITOLOGY (PRINT)",0304-4017,A1,,,2020
