nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2018,"Resistance of Biomphalaria tenagophila (Mollusca: Gastropoda) From The State of Espirito Santo, Brazil to Schistosoma mansoni (Platyhelminthes: Trematoda) Infection","RESISTANCE OF BIOMPHALARIA TENAGOPHILA (MOLLUSCA: GASTROPODA) FROM THE STATE OF ESPIRITO SANTO, BRAZIL TO SCHISTOSOMA MANSONI (PLATYHELMINTHES: TREMATODA) INFECTION",2373-9282,C,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2017,"Prevalence and distribution of Angiostrongylus cantonensis (Nematoda, Angiostrongylidae) in Achatina fulica (Mollusca, Gastropoda) in Baixada Santista, São Paulo, Brazil","SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL. REVISTA",1678-9849,B1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2017,"Whole genome analysis of a schistosomiasis-transmitting freshwater snail","NATURE COMMUNICATIONS",2041-1723,A1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2017,"Occurrence and Probability Maps of Lutzomyia longipalpis and Lutzomyia cruzi (Diptera: Psychodidae: Phlebotominae) in Brazil","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2017,"Use of Molecular Methods for the Rapid Mass Detection of Schistosoma mansoni</i> (Platyhelminthes: Trematoda) in Biomphalaria</i> spp. (Gastropoda: Planorbidae)","JOURNAL OF TROPICAL MEDICINE",1687-9686,B1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2017,"Differential expression of small RNA pathway genes associated with the Biomphalaria glabrata/Schistosoma mansoni interaction","PLOS ONE",1932-6203,A1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2016,"Critical analysis of molluscicide application in schistosomiasis control programs in Brazil","INFECT DIS POVERTY",2049-9957,A2,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2016,"Characterization of South American Snails of the Genus Biomphalaria</i> (Basommatophora: Planorbidae) and Schistosoma mansoni</i> (Platyhelminthes: Trematoda) in Molluscs by PCR-RFLP","BIOMED RESEARCH INTERNATIONAL",2314-6133,A3,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2015,"Ontogeny and morphological variability of shell in populations of Leptinaria unilamellata (d?Orbigny, 1835) (Mollusca, Pulmonata, Subulinidae)","SPRINGERPLUS",2193-1801,A2,,,2021
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2014,"Reduction of the Susceptibility of a Biomphalaria tenagophila Population to Schistosoma mansoni after Introduction of a Resistant B. tenagophila Strain (Taim) into Herivelton Martins stream","PLOS ONE",1932-6203,A1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2014,"SPATIAL DISTRIBUTION OF LYMNAEIDAE (MOLLUSCA, BASOMMATOPHORA), INTERMEDIATE HOST OF Fasciola hepatica LINNAEUS, 1758 (TREMATODA, DIGENEA) IN BRAZIL","REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SÃO PAULO (IMPRESSO)",0036-4665,B1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2014,"Evaluation and updating of the Medical Malacology Collection (Fiocruz-CMM) using molecular taxonomy","SPRINGERPLUS",2193-1801,A2,,,2021
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2013,"Macro- and microscopic morphology of the reproductive system of Leptinaria unilamellata</i> (d'Orbigny, 1835) (Mollusca, Pulmonata, Subulinidae)","JOURNAL OF NATURAL HISTORY",0022-2933,B1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2012,"Angiostrongylus cantonensis (Nematode: Metastrongyloidea) in molluscs from harbour areas in Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2012,"OCORRÊNCIA DE MOLUSCOS DO GÊNERO Biomphalaria EM PARQUES DA CIDADE DE BELO HORIZONTE, MINAS GERAIS, BRASIL","REVISTA DE PATOLOGIA TROPICAL (ONLINE)",1980-8178,B4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2011,"Hybridism between Biomphalaria cousini and Biomphalaria amazonica and its susceptibility to Schistosoma mansoni","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2010,"Occurrence of Biomphalaria cousini (Mollusca: Gastropoda) in Brazil and its susceptibility to Schistosoma mansoni (Platyhelminths: Trematoda)","MOLECULAR PHYLOGENETICS AND EVOLUTION (PRINT)",1055-7903,A1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2010,"Preliminary studies investigating the occurrence of Biomphalaria cousini in Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2010,"Phylogenetic analysis of Biomphalaria tenagophila (Orbigny, 1835) (Mollusca: Gastropoda)","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2010,"The giant African snail Achatina fulica as natural intermediate host of Angiostrongylus cantonensis in Pernambuco, northeast Brazil","ACTA TROPICA",0001-706X,A2,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2009,"Epidemic of unilateral panuveitis in children from Brazilian Amazonia: clinical and etiological aspects in seven patients","INTERNATIONAL OPHTHALMOLOGY",0165-5701,B1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2009,"Molecular epidemiology of Brazilian Biomphalaria: A review of the identification of species and the detection of infected snails","ACTA TROPICA",0001-706X,A2,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2009,"Inter- and intrapopulational genetic variability of Tityus serrulatus (Scorpiones, Buthidae)","ACTA TROPICA",0001-706X,A2,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2009,"Biomphalaria molluscs (Gastropoda: Planorbidae) in Rio Grande do Sul, Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2008,"Proteome analysis of the cardiac and pericardial tissue of Biomphalaria tenagophila populations susceptible and resistant to Schistosoma mansoni infection","ACTA TROPICA",0001-706X,A2,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2008,"Esquistossomose em área de ecoturismo do Estado de Minas Gerais, Brasil","CADERNOS DE SAÚDE PÚBLICA (ENSP. IMPRESSO)",0102-311X,A1,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2008,"Transmission control of schistosomiasis mansoni by introduction of a resistant strain of Biomphalaria tenagophila in areas where transmission is maintained by this species","ACTA TROPICA",0001-706X,A2,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2007,"First record of molluscs naturally infected with Angiostrongylus cantonensis (Chen, 1935) (Nematoda: Metastrongylidae) in Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2007,"Morphological, anatomical, macro and micromolecular markers for Solanum cernuum identification","REVISTA BRASILEIRA DE FARMACOGNOSIA (IMPRESSO)",0102-695X,A3,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2006,"Genetic variability of Brazilian populations of Lymnaea columella (Gastropoda: Lymnaeidae), an intermediate host of Fasciola hepatica (Trematoda: Digenea)","ACTA TROPICA",0001-706X,A2,,,2020
"Roberta Lima Caldeira",http://lattes.cnpq.br/1735242943698067,2006,"Resistance to Schistosoma mansoni by transplantation of APO Biomphalaria tenagophila","PARASITE IMMUNOLOGY",1365-3024,A2,,,2020
