nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2011,"Heterologous Plasmid DNA Prime-Recombinant Human Adenovirus 5 Boost Vaccination Generates a Stable Pool of Protective Long-Lived CD8+ T Effector Memory Cells Specific for a Human Parasite, Trypanosoma cruzi","INFECTION AND IMMUNITY (PRINT)",0019-9567,A2,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2011,"Subdominant/Cryptic CD8 T Cell Epitopes Contribute to Resistance against Experimental Infection with a Human  Protozoan Parasite","PLOS ONE",1932-6203,A1,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2010,"Prime and boost immunization with influenza and adenovirus encoding the Toxoplasma gondii surface antigen 2 (SAG2) induces strong protective immunity","VACCINE (GUILDFORD)",0264-410X,A2,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2010,"Platelet-Activating Factor Receptor Plays a Role in Lung Injury and Death Caused by Influenza A in Mice","PLOS PATHOGENS (ONLINE)",1553-7374,A1,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2009,"Perforin and Gamma Interferon Expression Are Required for CD4+ and CD8+ T-Cell-Dependent Protective Immunity against a Human Parasite, Trypanosoma cruzi, Elicited by Heterologous Plasmid DNA Prime-Recombinant Adenovirus 5 Boost Vaccination","INFECTION AND IMMUNITY (PRINT)",0019-9567,A2,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2009,"Strain-specific protective immunity following vaccination against experimental Trypanosoma cruzi infection","VACCINE (GUILDFORD)",0264-410X,A2,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2008,"Infection with Trypanosoma cruzi Restricts the Repertoire of Parasite-Specific CD8+ T Cells Leading to Immunodominance","THE JOURNAL OF IMMUNOLOGY (1950)",0022-1767,A1,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2006,"Recombinant influenza A viruses harboring optimized dicistronic NA segment with an extended native 5- terminal sequence: Induction of heterospecific B and T cell responses in mice","VIROLOGY (NEW YORK, N.Y. PRINT)",0042-6822,A2,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2006,"Long-Term Protective Immunity Induced Against Trypanosoma cruzi</i> Infection After Vaccination with Recombinant Adenoviruses Encoding Amastigote Surface Protein-2 and Trans-</i> Sialidase","HUMAN GENE THERAPY",1043-0342,A2,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2004,"Recombinant viruses as tools to induce protective cellular immunity against infectious diseases.","INTERNATIONAL MICROBIOLOGY",,N,,,
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2004,"Protective Immunity Against Trypanosoma cruzi Infection in a Highly Susceptible Mouse Strain After Vaccination with Genes Encoding the Amastigote Surface Protein-2 and Trans-Sialidase","HUMAN GENE THERAPY",1043-0342,A2,,,2020
"Alexandre de Magalhaes Vieira Machado",http://lattes.cnpq.br/5804297852066640,2003,"Expression of a foreign gene by stable recombinant influenza viruses, harboring a dicistronic segment with an internal promoter","VIROLOGY",,N,,,
