nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Excito-repellency effect of deltamethrin on triatomines under laboratory conditions.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Performance of yeast-baited traps with Triatoma sordida, Triatoma brasiliensis, Triatoma pseudomaculata, and Panstrongylus megistus in laboratory assays.","REVISTA PANAMERICANA DE SALUD PÚBLICA / PAN AMERICAN JOURNAL OF PUBLIC HEALTH",1020-4989,A3,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Comparative developmental and susceptibility to insecticide of Bolivian and Brazilian populations of Triatoma infestans.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Genetic variability of Triatoma brasiliensis Neiva, 1911 (Hemiptera: Reduviidae: Triatominae) populations.","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Editorial.","CADERNOS DE SAÚDE PÚBLICA (FIOCRUZ)",0102-311X,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Operational aspects of Triatoma brasiliensis control.","CADERNOS DE SAÚDE PÚBLICA (FIOCRUZ)",0102-311X,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Microclimatic properties of the Triatoma brasiliensis habitat.","CADERNOS DE SAÚDE PÚBLICA (FIOCRUZ)",0102-311X,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Chromosome homogeneity in populations of Triatoma brasiliensis Neiva 1911 (Hemiptera - Reduviidae - Triatominae).","CADERNOS DE SAÚDE PÚBLICA (FIOCRUZ)",0102-311X,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Use of Random Amplified Polymorphic DNA (RAPD) in the populational study of Triatoma brasiliensis Neiva, 1911.","CADERNOS DE SAÚDE PÚBLICA (FIOCRUZ)",0102-311X,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Biological potential of Triatoma brasiliensis.","CADERNOS DE SAÚDE PÚBLICA (FIOCRUZ)",0102-311X,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,2000,"Influence of the Blood Meal Source on the Development of Triatoma infestans,</i> Triatoma brasiliensis,</i> Triatoma sordida,</i> and Triatoma pseudomaculata</i> (Heteroptera, Reduviidae)","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1999,"Differences In Saliva Composition Among Three Brazilian Populations Of Panstrongylus Megistus (Hemiptera, Reduviidae).","ACTA TROPICA",0001-706X,A2,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1999,"Characterization of Rhodnius neglectus from two regions of Brazil using isoenzymes, genitalia morphology and morphometry.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1999,"Yeast culture volatiles as attractants for Rhodnius prolixus: electroantennogram responses and captures in yeast-baited traps.","ACTA TROPICA",0001-706X,A2,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1999,"Genetic variability in brazilian triatomines and the risk of domiciliation.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1999,"Peridomiciliary infestation with Triatoma sordida Stal, 1859 in the county of Serra do Ramalho, Bahia, Brazil.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1999,"Action of the saliva of Triatoma infestans (Heteroptera: Reduviidae) on sodium channels.","JOURNAL OF MEDICAL ENTOMOLOGY",0022-2585,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1999,"The process of domestication in triatominae.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1998,"Controle do Triatoma Sordida No Peridomicílio Rural do Município de Porteirinha, Minas Gerais, Brasil.","REVISTA PANAMERICANA DE SALUD PÚBLICA / PAN AMERICAN JOURNAL OF PUBLIC HEALTH",1020-4989,A3,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1998,"Comparative Kinetics Of Bloodmeal Intake By Triatoma Infestans And Rhodnius Prolixus, The Two Principal Vectors Of Chagas Disease.","MEDICAL AND VETERINARY ENTOMOLOGY",,N,,,
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1998,"Variations Of The External Male Genitalia In Three Populations Of Triatoma Infestans Klug, 1834.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1998,"Salivary Heme proteins Distinguish Rhodnius Prolixus From Rhodnius Robustus.","ACTA TROPICA",0001-706X,A2,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1998,"IWHO/TDR Technical report nº 811: small correction, proposal (Relatório técnico nº 811 da IWHO/TDR: pequena correção, proposta)","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1997,"Alterações Ambientais e A Colonização Peridomiciliar Pelo Triatoma Sordida No Estado de Minas Gerais, Brasil.","ACTA TOXICOLÓGICA ARGENTINA",0327-9286,C,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1997,"Genetic Variability And Geographic Differentiation Among Three Species Of Triatomine Bugs (Hemiptera-Reduviidae).","ZYGON (CHICAGO)",0591-2385,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1996,"Anticoagulant Activity Of Triatoma Infestans And Panstrongylus Megistus Saliva (Hemiptera/Triatominae)","ACTA TROPICA",,N,,,
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1996,"Action Of Lufenuron, An Inhibitor Of Chitin Synthesis, On The Development Of Triatoma Infestans (Hemiptera, Reduviidae)","ENTOMOLOGIA Y VECTORES",,N,,,
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1995,"Triatoma Infestans Is More Efficient Than Panstrongylus Megistus In Obtaining Blood Meals On Non Anaesthetized Mice","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1995,"Dinâmica da Alimentação e Dejeção do Triatoma Sordida","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1995,"Inter-Relation Of Sylvatic And Domestic Transmission Of Trypanosoma Cruzi In Areas With And Without Vectorial Transmission In Minas Gerais, Brazil.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1994,"Evaluation Of The Chagas Disease Vector Control In Minas Gerais, Brazil, With Special Reference To Triatoma Sordida","BULLETIN OF THE PAN AMERICAN HEALTH ORGANIZATION",0085-4638,N,,,
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1994,"Inter-Relações Entre Os Ciclos de Transmissão do Trypanosoma Cruzi No Município de Bambuí, Minas Gerais, Brasil","CADERNOS DE SAÚDE PÚBLICA (FIOCRUZ)",0102-311X,A1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1994,"Possibilidade de Autocura Em Gambá (Didelphis Albiventris) Naturalmente Infectado Pelo Trypanosoma Cruzi","REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SÃO PAULO",0036-4665,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1994,"Papel dos vetores secundários na transmissão da doença de Chagas.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1993,"The ecology of Triatoma sordida in natural environments in two different regions of the state of Minas Gerais, Brazil","REVISTA DO INSTITUTO DE MEDICINA TROPICAL DE SÃO PAULO",0036-4665,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1993,"Role of Triatoma sordida in the epidemiology of Trypanosoma cruzi in the state of Minas Gerais, Brazil.","ACTA ANDINA",,N,,,
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1992,"The possibility of occurence of Trypanosoma rangeli in the State of Tocantins, Brazil","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1991,"Suscetibilidade biológica do Triatoma sordida e Triatoma infestans a deltametrina e a lambdacyhalotrina em condições de campo","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1990,"Parasitismo natural de ovos de triatomíneos por Telenomus fariai Lima, 1927 no laboratório","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1989,"Infecção natural das glândulas anais de gambás (Didelphis albiventris) pelo Trypanosoma cruzi no município de Bambuí - MG","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",0074-0276,A4,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1988,"Alternativas de controle do Triatoma sordida no Triângulo Mineiro. I. Borrifação parcial (intradomicílio) no município de Douradoquara, MG, Brasil","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1987,"Estudo Comparativo do Ciclo Evolutivo de Rhodnius Neglectus Alimentados Em Pombos Ou Camundongos.","REVISTA DA SOCIEDADE BRASILEIRA DE MEDICINA TROPICAL",0037-8682,B1,,,2020
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1984,"Ocorrência e Biologia do Rhodnius Neglectus Lent, 1954 Em Macaubeiras da Periferia de Belo Horizonte, Minas Gerais.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",,N,,,
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1984,"Sobre O Encontro de Rhodnius Prolixus Stal, 1859, Em Macaubeiras.","REVISTA BRASILEIRA DE MALARIOLOGIA E DOENÇAS TROPICAIS",,N,,,
"Lileia Gonçalves Diotaiuti",http://lattes.cnpq.br/9211345386050612,1983,"Melophagus Ovinus e Trypanosoma (Megathrypanum) Melophagium Em Ovinos do Estado de Minas Gerais, Brasil.","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ",,N,,,
