nome,lattes_url,ano_publicacao,titulo_publicacao,periodico,issn,qualis,pontos,area,ano_base
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2017,"Distinct patterns of cellular immune response elicited by influenza non-adjuvanted and AS03-adjuvanted monovalent H1N1(pdm09) vaccine","ANTIVIRAL RESEARCH",0166-3542,A2,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2017,"A High Throughput colorimetric assay for detection of Schistosoma mansoni viability based on the tetrazolium salt XTT","PARASITES & VECTORS",1756-3305,A2,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2017,"RNA Interference and Nonspecific Controls in Parasitic Helminths","JOURNAL OF BACTERIOLOGY & PARASITOLOGY",2155-9597,C,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2017,"Tackling Hypotheticals in Helminth Genomes","TRENDS IN PARASITOLOGY",1471-4922,A1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2014,"Regulation of Schistosoma mansoni Development and Reproduction by the Mitogen-Activated Protein Kinase Signaling Pathway","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2013,"Impact of mitomycin C on the mRNA expression signatures of immunological biomarkers in eosinophilic nasal polyposis","AMERICAN JOURNAL OF RHINOLOGY & ALLERGY (PRINT)",1945-8924,A1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2013,"A directed approach for the identification of transcripts harbouring the spliced leader sequence and the effect of trans-splicing knockdown in Schistosoma mansoni","MEMÓRIAS DO INSTITUTO OSWALDO CRUZ (IMPRESSO)",0074-0276,A4,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2013,"Structural Basis for the Inhibition of Histone Deacetylase 8 (HDAC8), a Key Epigenetic Player in the Blood Fluke Schistosoma mansoni","PLOS PATHOGENS (ONLINE)",1553-7374,A1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2012,"Trypanosoma cruzi Gene Expression in Response to Gamma Radiation","PLOS ONE",1932-6203,A1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2012,"New Frontiers in Schistosoma Genomics and Transcriptomics","JOURNAL OF PARASITOLOGY RESEARCH (PRINT)",2090-0023,B1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2012,"Recent advances in Schistosoma genomics","PARASITE IMMUNOL.",0141-9838,A2,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2011,"Identification of the Bacterial Community Responsible for Tradirional Fermentation During Sour Cassava Startch, Cachaça and Minas Cheese Production Using Culture Independent 16S rRNA Gene Sequence Analysis","BRAZILIAN JOURNAL OF MICROBIOLOGY (IMPRESSO)",1517-8382,A2,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2010,"Identification of lactic acid bacteria associated with traditional cachaça fermentations","BRAZILIAN JOURNAL OF MICROBIOLOGY (IMPRESSO)",1517-8382,A2,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2010,"Molecular Studies of the Brazilian Infectious Bronchitis Virus Isolates","REVISTA BRASILEIRA DE CIÊNCIA AVÍCOLA / BRAZILIAN JOURNAL OF POULTRY SCIENCE",1516-635X,B1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2010,"Molecular mechanisms of viral infection and propagation: An overview of the second Advanced Summer School in Africa","IUBMB LIFE (LONDON)",1521-6543,A4,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2009,"Phenotypic Screen of Early-Developing Larvae of the Blood Fluke, Schistosoma mansoni, using RNA Interference","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2009,"Role of the Endogenous Antioxidant System in the Protection of Schistosoma mansoni Primary Sporocysts against Exogenous Oxidative Stress","PLOS NEGLECTED TROPICAL DISEASES",1935-2735,A1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2009,"Molecular Characterization of the Schistosoma mansoni Zinc Finger Protein SmZF1 as a Transcription Factor","PLOS NEGLECTED TROPICAL DISEASES (ONLINE)",1935-2735,A1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2009,"In vitro manipulation of gene expression in larval Schistosoma: a model for postgenomic approaches in Trematoda","PARASITOLOGY (LONDON. PRINT)",0031-1820,A1,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2007,"Schistosoma mansoni: Heterologous complementation of a yeast null mutant by SmRbx, a protein similar to a RING box protein involved in ubiquitination?","EXPERIMENTAL PARASITOLOGY",0014-4894,A4,,,2020
"Marina de Moraes Mourão",http://lattes.cnpq.br/0271842903270328,2007,"Effects of sample re-sequencing and trimming on the quality and size of assembled consensus sequences","GENETICS AND MOLECULAR RESEARCH",1676-5680,B2,,,2020
