idLattes,nome,tipo,titulo_do_capitulo,idioma,titulo_do_livro,ano,doi,pais_de_publicacao,isbn,nome_da_editora,numero_da_edicao_revisao,organizadores,paginas,autores,autores-endogeno,autores-endogeno-nome,tags,Hash,tipo_producao,natureza,titulo,nome_do_evento,ano_do_trabalho,pais_do_evento,cidade_do_evento,classificacao,periodico,volume,issn,estrato_qualis,editora,numero_de_paginas,numero_de_volumes
0271842903270328,Marina de Moraes Mourão,Capítulo de livro publicado,Fármacos anti-helmínticos,Português,Farmacologia-Brazilian Institute of Pratical Pharmacology,2021,,Brasil,9786555860276,Atheneu,1,Paulo Caleb Júnior de Lima Santos; Adriana Castello Costa Girardi; Fábio Cardoso Cruz; Gustavo José da Silva Pereira,841 - 854,"GAVA, S. G. ; SILVA JUNIOR, F. P. ; MOURÃO, M. M. ; SENGER, M. R. ; CALDEIRA, R. L. ; ROCHA, R. S.",0271842903270328,Marina de Moraes Mourão,,fbec90251125bdc373f9599fb6e4ec38,CAPITULO_DE_LIVRO,,,,,,,,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,,14 - 14,"PAULA, N. C. C. S. T. ; MOURÃO, M. M. ; Batista, I. C. A. ; Queiroz, K. B. ; GROSSI, S. G. ; CALZAVARA-SILVA, C. E. ; OLIVEIRA, G. C. ; Dekker, L. ; FONSECA, C. T. ; FALCONE, F.",0271842903270328,Marina de Moraes Mourão,,eb8d3f24329f968e152c78a237f15a6e,EVENTO,RESUMO,Structural and functional analysis of kinase proteins as potential therapeutic targets against schistosomiasis.,XXV Congresso da Sociedade Brasileira de Parasitologia,2017,Brasil,Armação de Búzios,NACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,,19 - 19,"COELHO, F. S. ; AGUIAR-SILVA, C. ; FERNANDES, E., L. ; CARVALHO, O. S. ; CALDEIRA, R. L. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,a09d2f2cbb106c0ced6987d20131ae37,EVENTO,RESUMO,"Functional characterization of genes involved in the susceptibility and resistence phenotypes of Biomphalaria sp. (Say, 1818) (Gastropoda: Planorbidae) against Schistosoma mansoni infection (Sambon, 1907)",XXV Congresso de Sociedade Brasileira de Parasitologia,2017,Brasil,Armação de Búzios,NACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"Batista, I. C. A. ; MOURÃO, M. M. ; PAULA, N. C. C. S. T. ; Queiroz, K. B. ; GROSSI, S. G. ; Dekker, L. ; FONSECA, C. T. ; OLIVEIRA, GUILHERME ; CALZAVARA-SILVA, C. E. ; FALCONE, F.",0271842903270328,Marina de Moraes Mourão,,9c232ee41b083b35b283a5b17b62240b,EVENTO,RESUMO,KINASES PROTEINS STRUCTURAL ANALYSIS AND INHIBITOR SCREENING FOR THE IDENTIFICATION OF POTENTIAL THERAPEUTICS CANDIDATES AGAINST SCHISTOSOMIASIS,8 Encontro de Pesquisa em Parasitologia,2017,Brasil,Belo Horizonte,REGIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Português,,,,,,,,, - ,"Araújo, J M ; PEREIRA, R. A. S. ; DUTRA, I. T. S. ; GAVA, S. G. ; FLORENTINO, R. M. ; COLANGELO, J. F. ; BERNARDES, W. P. O. S. ; LEITE, M. F. ; FONSECA, C. T. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,ece5c8efca0c8300c4fd23b487a4fa54,EVENTO,RESUMO,PAPEL BIOLÓGICO E IMUNOLOCALIZAÇÃO DAS PROTEÍNAS GELSOLINA E VILINA DE Schistosoma mansoni,8 Encontro em Parasitologia,2017,Brasil,Belo Horizonte,NAO_INFORMADO,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Português,,,,,,,,, - ,"COELHO, F. S. ; AGUIAR-SILVA, C. ; FERNANDES, E., L. ; CARVALHO, O. S. ; CALDEIRA, R. L. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,af406e6a1201bb1d5b206c94d602cf81,EVENTO,RESUMO,SILENCIAMENTO DE GENES ENVOLVIDOS EM FENÓTIPOS DE RESISTÊNCIA E SUSCETIBILIDADE EM BIOMPHALARIA SPP. (GASTROPODA: PLANORBIDAE),8 Encontro de Parasitologia,2017,Brasil,Belo Horizonte,REGIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Português,,,,,,,,, - ,"PAULA, N. C. C. S. T. ; GAVA, S. G. ; PAIVA, C. E. S. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,82f6744af6bb6c6701e30ef74f1b5b9d,EVENTO,RESUMO,Silenciamento por RNA de interferência das proteínas quinase Smp38 e SmJNK em vermes adultos de Schistosoma mansoni,8 Encontro de Parasitologia,2017,Brasil,Belo Horizonte,REGIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,c512b8b375a019dc269ade84908edca0,EVENTO,RESUMO,The use of interference RNA TECHNOLOGY TO UNDERSTAND THE ROLE OF PARASITE PROTEINS IN THEIR DEVELOPMENT AND SURVIVAL,XV Simpósio Internacional sobre esquistossomose,2018,Brasil,Rio de Janeiro,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"PAULA, N. C. C. S. T. ; FALCONE, F. ; OLIVEIRA, G. C. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,67629e0bfd3ea87e367d7944d7da93f4,EVENTO,RESUMO,Identification of genes regulated by SmJNK and Smp38 MAP Kinase pathways and their functional roles in Schistosoma mansoni,XV Simposio Internacional sobre Esquistossomose,2018,Brasil,Rio de Janeiro,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"PAULA, N. C. C. S. T. ; PAIVA, C. E. S. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,e6e4b6c46fa0e97d4b74999e45fcea38,EVENTO,RESUMO,Polyethyleneimine (PEI)- mediated RNA interference in Schistosoma mansoni adult worms,15 International Symposium on Schistosomiasis,2018,Brasil,Rio de Janeiro,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"Araújo, J M ; BERNARDES, W. P. O. S. ; FONSECA, C. T. ; MOURÃO, M. M. ; PEREIRA, R. A. S.",6405912413079760 ; 0271842903270328,Rosiane Aparecida da Silva Pereira ; Marina de Moraes Mourão,,91674dbb9a45288e8547f6be7d7ddfd8,EVENTO,RESUMO,Functional Characterization of Potential Vaccine Antigens Against Schistosomiasis.,15 International Symposium on Schistosomiasis,2018,Brasil,Rio de Janeiro,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"DUTRA, I. T. S. ; FLORENTINO, R. M. ; LEITE, M. F. ; PEREIRA, R. A. S. ; MOURÃO, M. M.",6405912413079760 ; 0271842903270328,Rosiane Aparecida da Silva Pereira ; Marina de Moraes Mourão,,566b34e8d8930afe2f91d13866701a37,EVENTO,RESUMO,Functional Study of Gelsolin Family Proteins from Schistosoma mansoni,15 International Symposium on Schistosomiasis,2018,Brasil,Rio de Janeiro,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"Araújo, J M ; DUTRA, I. T. S. ; MOURÃO, M. M. ; PEREIRA, R. A. S. ; FONSECA, C. T.",6405912413079760 ; 0271842903270328,Rosiane Aparecida da Silva Pereira ; Marina de Moraes Mourão,,14359d62a20a8183da32f5bd96820be0,EVENTO,RESUMO,Suppression of SPO-1 expression in Schistosoma mansoni mediated by RNA interference,15 International Symposium on Schistosomiasis,2018,Brasil,Rio de Janeiro,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"PAIVA, C. E. S. ; GROSSI, S. G. ; FALCONE, F. ; CALDEIRA, R. L. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,70bfe5610451cd16d695998ef3c0540d,EVENTO,RESUMO,Elucidating the roles of SmFES and SmRAF protein Kinases in Schistosoma mansoni,15 International Symposium on Schistosomiasis,2018,Brasil,Rio de Janeiro,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"SILVA, M. A. ; PEREIRA, A. A. P. ; CARVALHO, O. S. ; CALDEIRA, R. L. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,109d52a0b75425d333e5ff6669af36ea,EVENTO,RESUMO,Validation of Polyethyleneimine (PEI)- mediated gene knockdown in Biomphalaria glabrata and evaluation of genes possibly involved in the resistance phenotype,15 International Sumposium on Schistosomiasis,2018,Brasil,Rio de Janeiro,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"GROSSI, S. G. ; PAULA, N. C. C. S. T. ; SENGER, M. R. ; SILVA JUNIOR, F. P. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,747b2975d5f5e0d83e2d945bc8f47031,EVENTO,RESUMO,Validation of three cathepsin D- like aspartyl proteases as potential therapeutic targets against Schistosoma mansoni by RNA interference,15 International Symposium on Schistosomiasis,2018,Brasil,Rio de Janeiro,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"Moreira, D.A. ; BORONI, M. L. M. ; REIS, A. L. M. ; FERNANDES, N. M. G. S. ; RIOS, J. S. H. ; DIAS, S. R. C. ; MOURÃO, M. M. ; FRANCO, G. R.",0271842903270328,Marina de Moraes Mourão,,9ae52c94bfc80c397ef21d138e05724a,EVENTO,RESUMO,Alternative spliced leader trans-splicing patterns among developmental stages of the flatworm schistosoma mansoni,X-Meeting 2019- 15th International Conference of the Brazilian Association of Bioinformatics and Computational Biology (AB3C),2019,Brasil,Campos do Jordão,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"GAVA, S. G. ; PAULA, N. C. C. S. T. ; Batista, I. C. A. ; Queiroz, K. B. ; Dekker, L. ; FALCONE, F. ; OLIVEIRA, GUILHERME ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,67238266aa51419e37c7ab90f3cb365e,EVENTO,RESUMO,SmJNK AND Smp38 IN Schistosoma mansoni: INTEGRATION OF RNAi AND RNASEQ TO REVEAL REGULATED TARGETS IN SCHISTOSOMULA AND PROTEIN EXPRESSION FOR COMPOUND SCREENING IN VITRO,Molecular Helmintology: An Integrated Approach,2019,Brasil,San Antonio- Texas,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"GAVA, S. G. ; MOREIRA, B. P. ; PAULA, N. C. C. S. T. ; ARMSTRONG, T. ; FALCONE, F. ; OLIVEIRA, GUILHERME ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,3d65cf3d30b668076a6e7e66076164d0,EVENTO,RESUMO,INSIGHTS IN SmJNK AND Smp38 GENE REGULATION IN Schistosoma mansoni.,"55º Congresso da Sociedade Brasileira de Medicina Tropical, XXVI Congresso da Sociedade Brasileira de Parasitologia",2019,Brasil,Belo Horizonte,NACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"LUNKES, FMN ; GAVA, S. G. ; PAULA, N. C. C. S. T. ; SENGER, M. R. ; SILVA JUNIOR, F. P. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,698bc03e4c00bfccf2212f8a764beb33,EVENTO,RESUMO,Schistosoma mansoni PHENOTYPIC EVALUATION AFTER ASPARTYL PROTEASES CATHEPSIN D-LIKE KNOCKDOWN,"55º Congresso da Sociedade Brasileira de Medicina Tropical, XXVI Congresso da Sociedade Brasileira de Parasitologia",2019,Brasil,Belo Horizonte,NACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"PAULA, N. C. C. S. T. ; MOREIRA, B. P. ; ARMSTRONG, T. ; PAIVA, C. E. S. ; TORRES, G. P. ; OLIVEIRA, GUILHERME ; GAVA, S. G. ; FALCONE, F. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,6a9640bb8abed010cb3f23a862fdb392,EVENTO,RESUMO,SmFES AND SmRAF PROTEIN KINASES: ROLES IN Schistosoma mansoni DEVELOPMENT AND REPRODUCTION,"55º Congresso da Sociedade Brasileira de Medicina Tropical, XXVI Congresso da Sociedade Brasileira de Parasitologia",2019,Brasil,Belo Horizonte,NACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"Batista, I. C. A. ; GAVA, S. G. ; PAULA, N. C. C. S. T. ; OLIVEIRA, GUILHERME ; Calzavara-Silva, Carlos E. ; MOURÃO, M. M.",8454953908544325 ; 0271842903270328,Carlos Eduardo Calzavara Silva ; Marina de Moraes Mourão,,84443fb2912320f4fa1655e7cf0029e8,EVENTO,RESUMO,STUDY OF SmPAI-RBP1 AND SmHGPRTases FUNCTIONAL ROLES IN THE DEVELOPMENT OF Schistosoma mansoni,"55º Congresso da Sociedade Brasileira de Medicina Tropical, XXVI Congresso da Sociedade Brasileira de Parasitologia",2019,Brasil,Belo Horizonte,NACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - 85,"GAVA, S. G. ; PAULA, N. C. C. S. T. ; Batista, I. C. A. ; MOREIRA, B. P. ; ARMSTRONG, T. ; FALCONE, F. ; OLIVEIRA, G. C. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,d67e97379725e6ee1d8cdd5918484ea3,EVENTO,RESUMO,In silico analysis of ADMET properties for compounds that present anti-schistosoma activity.,Molecular Parasitology Meeting (MPMXXI),2020,Estados Unidos,online,INTERNACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,,,,,,,, - ,"PAULA, N. C. C. S. T. ; Batista, I. C. A. ; MOREIRA, B. P. ; ARMSTRONG, T. ; GAVA, S. G. ; TORRES, G. P. ; FALCONE, FRANCO HARALD ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,f90cf6648538fc73781cdbbeb179d86d,EVENTO,RESUMO,PHENOTYPIC SCREENING OF COMPOUNDS ENRICHED BY MOLECULAR DOCKING TO PROTEIN KINASE TARGETS IN SCHISTOSOMA MANSONI,Drug-Design,2020,Brasil,Online,NACIONAL,,,,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2017,10.1371/journal.pntd.0005539,,,,,,e0005539 - ,"ANDERSON, L. ; GOMES, M. R. ; MOURÃO, M. M. ; ROMIER, C. ; PIERCE, R. J. ; VERJOVSKI, S. A.",0271842903270328,Marina de Moraes Mourão,,2361d7dd4e8015ba7a197b6d6788188f,PERIODICO,COMPLETO,Histone deacetylase inhibition modulates histone acetylation at gene promoter regions and affects genome-wide gene transcription in Schistosoma mansoni,,,,,,PLOS NEGLECTED TROPICAL DISEASES (ONLINE),11,19352735,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2017,10.1016/j.exppara.2017.04.011,,,,,,e7 - ,"GROSSI, S. G. ; PAULA, N. C. C. S. T. ; ARAUJO, F. M. G. ; SALIM, A. C. ; OLIVEIRA, G. C. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,0755a9ea5a83ae9f659aee7f43da68fc,PERIODICO,COMPLETO,Schistosoma mansoni: Off-target analyses using nonspecific double-stranded RNAs as control for RNAi experiments in schistosomula,,,,,,EXPERIMENTAL PARASITOLOGY,5,00144894,A4,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2017,10.1016/j.meegid.2017.05.011,,,,,,S15671348173016 - ,"SCHOLTE, LARISSA L.S. ; NAHUM, LAILA A. ; Mourão, Marina M. ; PAIS, FABIANO SVIATOPOLK-MIRSKY ; MELESINA, JELENA ; ROBAA, DINA ; VOLPINI, ANGELA C. ; SIPPL, WOLFGANG ; PIERCE, RAYMOND J. ; OLIVEIRA, GUILHERME",0271842903270328,Marina de Moraes Mourão,,4eff866ef0b91c848ad1a2eb3f3a9a34,PERIODICO,COMPLETO,Evolutionary relationships among protein lysine deacetylases of parasites causing neglected diseases,,,,,,INFECTION GENETICS AND EVOLUTION,5,15671348,A2,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2017,10.1016/j.antiviral.2017.05.009,,,,,,S01663542173000 - ,"GIAROLA-SILVA, S. ; COELHO-DOS-REIS, J. J. A. ; MOURÃO, M. M. ; NAKAGAKI-SILVA, E. E. ; SANTOS, S. M. E. ; PERUHYPE-MAGALHAES, V. ; TEIXEIRA de CARVALHO, A. ; MARTINS-FILHO, O. A. ; ARAUJO, M. S. S.",4929168581709218 ; 5804297852066640 ; 3798623797837575 ; 2634004612117298 ; 9698329171140813 ; 6260226537155026 ; 0271842903270328,Lis Ribeiro do Valle Antonelli ; Alexandre de Magalhaes Vieira Machado ; Andréa Teixeira de Carvalho ; Márcio Sobreira Silva Araújo ; Vanessa Peruhype Magalhães Pascoal ; Olindo Assis Martins Filho ; Marina de Moraes Mourão,,f49e58ba0096abf8851f9ea67f2253c5,PERIODICO,COMPLETO,Distinct patterns of cellular immune response elicited by influenza non-adjuvanted and AS03-adjuvanted monovalent H1N1(pdm09) vaccine,,,,,,ANTIVIRAL RESEARCH,5,01663542,A1,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2017,10.1186/s13071-017-2240-3,,,,,,1 - ,"AGUIAR, P. H. N. ; FERNANDES, N. M. G. S. ; ZANI, C. L. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,6fc501c2096f731ac2b58f306feb7d96,PERIODICO,COMPLETO,A High Throughput colorimetric assay for detection of Schistosoma mansoni viability based on the tetrazolium salt XTT,,,,,,Parasites & Vectors,10,17563305,A1,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2017,10.4172/2155-9597.1000325,,,,,,1000325 - ,"MOURÃO, M. M. ; GAVA, S. G.",0271842903270328,Marina de Moraes Mourão,,8a9e37167ac69036235574ac819a6ec4,PERIODICO,COMPLETO,RNA Interference and Nonspecific Controls in Parasitic Helminths,,,,,,JOURNAL OF BACTERIOLOGY & PARASITOLOGY,8,21559597,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2017,10.1016/j.pt.2017.11.007,,,,,,179 - 183,"PALEVICH, NIKOLA ; SLATKO, BARTON E. ; BRITTON, COLLETTE ; KAMENETZKY, LAURA ; MITREVA, MAKEDONKA ; de Moraes Mourão, Marina ; BENNURU, SASISEKHAR ; QUACK, THOMAS ; SCHOLTE, LARISSA LOPES SILVA ; TYAGI, RAHUL",0271842903270328,Marina de Moraes Mourão,,8a73547746cf23300714ce1a628aa3c2,PERIODICO,COMPLETO,Tackling Hypotheticals in Helminth Genomes,,,,,,TRENDS IN PARASITOLOGY,34,14714922,A1,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2018,10.1038/s41598-018-22093-3,,,,,,8:3877 - ,"BORONI, M. L. M. ; SAMMETH, M. ; GAVA, S. G. ; MACEDO, A. M. ; MACHADO, C. R. ; FRANCO, G. R. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,c144d261fc6df07c62bc88191f7a80b3,PERIODICO,COMPLETO,Landscape of the spliced leader trans-splicing mechanism in Schistosoma mansoni,,,,,,Scientific Reports,8,20452322,A2,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2019,10.3389/fimmu.2019.00021,,,,,,21 - ,"GAVA, S. G. ; OLIVEIRA, G. C. ; MOURÃO, M. M. ; AVELAR, L. G. A. ; NEVES, R. H. ; SILVA, M. ; ARAUJO, NEUSA ; PAULA, N. C. C. S. T. ; EL KHAL, A. ; Mattos, A C ; MACHADO-SILVA, J. R.",0271842903270328,Marina de Moraes Mourão,,4e9a0ac5a7ed98d604e87d0a701d181d,PERIODICO,COMPLETO,"Smp38 MAP Kinase Regulation in Schistosoma mansoni: Roles in Survival, Oviposition, and Protection Against Oxidative Stress",,,,,,Frontiers in Immunology,10,16643224,A1,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2019,10.1016/j.molimm.2019.04.021,,,,,,172 - 181,"de MELO, T. T. ; COELHO, A. ; DE AZAMBUJA RIBEIRO, R.I.M. ; FALCONE, F. ; PEREIRA, R. A. S. ; FONSECA, C. T. ; MENDES, M. M. ; ALVES, C. C. ; CARVALHO, G. B. ; FERNANDES, V. C. ; PIMENTA, D. L. F. ; MOURÃO, M. M. ; GAI, F. ; KALLI, M.",6405912413079760 ; 7920312439713999 ; 0271842903270328,Rosiane Aparecida da Silva Pereira ; Cristina Toscano Fonseca ; Marina de Moraes Mourão,,9c31a2e557d4e7399ff7365ffce3a8d4,PERIODICO,COMPLETO,The Schistosoma mansoni cyclophilin A epitope 107-121 induces a protective immune response against schistosomiasis,,,,,,MOLECULAR IMMUNOLOGY,111,01615890,A4,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2019,10.3389/fgene.2019.01036,,,,,,1036 - ,"GAVA, S. G. ; PAULA, N. C. C. S. T. ; FALCONE, F. ; OLIVEIRA, G. C. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,c4979c911615be9fd8d69ed8328260fe,PERIODICO,COMPLETO,Profiling transcriptional regulation and functional roles of Schistosoma mansoni c-Jun N-terminal kinase,,,,,,Frontiers in Genetics,10,16648021,A2,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2019,10.1155/2019/6793596,,,,,,6793596 - ,"BERNARDES, W. P. O. S. ; PEREIRA, R. A. S. ; FONSECA, C. T. ; Araújo, J M ; CARVALHO, G. B. ; ALVES, C. C. ; COELHO, A. ; DUTRA, I. T. S. ; Texeira, S. S. F. ; DE AZAMBUJA RIBEIRO, R.I.M. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,49a8c562e14783a1be9706a859ec2ff6,PERIODICO,COMPLETO,"Sm16, a Schistosoma mansoni immunomodulatory protein, fails to elicit a protective immune response and does not have an essential role in parasite survival in the definitive host",,,,,,Journal of Immunology Research,2019,23148861,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2019,10.1186/s13071-019-3747-6,,,,,,493 - ,"MACCESI, M. ; CAFFREY, C. R. ; AGUIAR, P. H. N. ; PASCHE, V. ; PADILLA, M. ; SUZUKI, B. M. ; MONTEFUSCCO, S. ; ABAGYAN, R. ; KEISER, J. ; MOURÃO, M. M.",0271842903270328,Marina de Moraes Mourão,,733908491821670053af4b594c765479,PERIODICO,COMPLETO,Multi-center screening of the Pathogen Box collection for schistosomiasis drug discovery,,,,,,Parasites & Vectors,12,17563305,A1,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2019,10.1016/j.dci.2019.103557,,,,,,303672 - ,"CASTILLO, M. ; HUMPHRIES, J. ; MOURÃO, M. M. ; MARQUEZ, J. ; GONZALEZ, A. ; MONTELONGO, C. E.",0271842903270328,Marina de Moraes Mourão,,a6b3fa74d14d572c12d95de1f6aed570,PERIODICO,COMPLETO,Biomphalaria glabrata immunity: Post-genome advances,,,,,,DEVELOPMENTAL AND COMPARATIVE IMMUNOLOGY,19,0145305X,A2,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2020,10.1021/acsomega.9b03344,,,,,,1 - ,"MOREIRA, B. P. ; ARMSTRONG, T. ; Batista, I. C. A. ; PAULA, N. C. C. S. T. ; MOURÃO, M. M. ; FALCONE, FRANCO HARALD ; Dekker, L.",0271842903270328,Marina de Moraes Mourão,,44c65bfd11541881fc314e71aa27cf98,PERIODICO,COMPLETO,Use of BODIPY-Labeled ATP Analogues in the Development and Validation of a Fluorescence Polarization-Based Assay for Screening of Kinase Inhibitors,,,,,,ACS Omega,,24701343,A3,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2020,10.3389/fmicb.2020.00963,,,,,,1 - ,"PAULA, N. C. C. S. T. ; GAVA, S. G. ; TORRES, G. P. ; PAIVA, C. E. S. ; MOREIRA, B. P. ; LUNKES, FMN ; Montressor, L. ; CALDEIRA, R. L. ; MOURÃO, M. M.",1735242943698067 ; 0271842903270328,Roberta Lima Caldeira ; Marina de Moraes Mourão,,00b4742b28df49f2e524389d53ad0e83,PERIODICO,COMPLETO,Schistosoma mansoni FES Tyrosine kinase involvement in the mammalian schistosomiasis outcome and miracidia infection capability in Biomphalaria glabrata,,,,,,Frontiers in Microbiology,Abril,1664302X,A1,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2020,10.1371/journal.pntd.0008332,,,,,,e0008332 - ,"CARNEIRO, V. C. ; TORRES, E. J. L. ; SIPPL, W. ; BORRELLO, M. T. ; GANESAN, A. ; LANCELOT, J. ; THIENGO, S. ; FERNANDEZ, M. A. ; VICENTINO, A. R. R. ; PIERCE, R. J. ; VERJOVSKI, S. A. ; SILVA, I. C. A. ; MOURÃO, M. M. ; COELHO, F. S. ; FANTAPPIE, M. R. ; AMARAL, M. S. ; PEREIRA, A. S. ; SILVEIRA, G. O. ; PIRES, D. S. ; DEKKER, F. J. ; ROTILI, D. ; MAI, A.",0271842903270328,Marina de Moraes Mourão,,a2d699fd41d608d72471c1a8ec3846e0,PERIODICO,COMPLETO,Pharmacological inhibition of lysine-specific demethylase 1 (LSD1) induces global transcriptional deregulation and ultrastructural alterations that impair viability in Schistosoma mansoni,,,,,,PLoS Neglected Tropical Diseases,14,19352735,,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2020,10.1186/s13071-020-04384-9,,,,,,511 - ,"COELHO, FERNANDA SALES ; ITTIPRASERT, WANNAPORN ; RODPAI, RUTCHANEE ; MILLER, ANDRÉ ; KARINSHAK, SHANNON E. ; MANN, VICTORIA H. ; DOS SANTOS CARVALHO, OMAR ; CALDEIRA, ROBERTA LIMA ; de Moraes Mourão, Marina ; BRINDLEY, PAUL J.",1735242943698067 ; 0271842903270328,Roberta Lima Caldeira ; Marina de Moraes Mourão,,ab4927d970b7eb980871bb631aec3c62,PERIODICO,COMPLETO,Diminished adherence of Biomphalaria glabrata embryonic cell line to sporocysts of Schistosoma mansoni following programmed knockout of the allograft inflammatory factor,,,,,,Parasites & Vectors,13,17563305,A1,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2020,10.3390/v12111284,,,,,,1284 - ,"FERREIRA, J. G. G. ; GAVA, S. G. ; OLIVEIRA, E. S. ; Batista, I. C. A. ; FERNANDES, G. R. ; MOURÃO, M. M. ; CALZAVARA-SILVA, C. E.",8454953908544325 ; 0271842903270328,Carlos Eduardo Calzavara Silva ; Marina de Moraes Mourão,,f6ccb01d953f8c9d999a194506bf2bc9,PERIODICO,COMPLETO,Gene expression signatures in AML-12 hepatocytes cells upon DENV infection and APAP treatment,,,,,,Viruses-Basel,12,19994915,A1,,,
0271842903270328,Marina de Moraes Mourão,,,Inglês,,2021,10.21769/BioProtoc.4017,,,,,,e4017 - ,"TAVARES, NAIARA ; MOURÃO, MARINA",0271842903270328,Marina de Moraes Mourão,,0c48c055b9c47fd5aa6fa19b9fc28b21,PERIODICO,COMPLETO,Parasitemia Evaluation in Mice Infected with Schistosoma mansoni,,,,,,BIO-PROTOCOL,11,23318325,NP,,,
